CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
11,47,43862,75,20000,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
11,47,43872,85,15000,1,3,Service Uses,2020,Downtown
11,47,43848,61,65000,1,4,Dwelling Uses,2020,Grandview-Woodland
11,47,43801,13,30000,1,3,Office Uses,2019,Downtown
11,47,43992,203,734590,2,1,Dwelling Uses,2020,Riley Park
11,48,43855,62,2000,1,4,Dwelling Uses,2020,Sunset
11,48,43810,16,40000,1,3,Office Uses,2019,Fairview
11,48,43817,23,150000,1,4,Dwelling Uses,2019,Victoria-Fraserview
11,48,43855,60,60000,1,3,Retail Uses,2020,Mount Pleasant
11,48,44031,236,767250,2,1,Dwelling Uses,2020,Arbutus Ridge
11,48,43816,20,55000,1,3,Retail Uses,2019,Kerrisdale
11,48,43948,152,50000,1,4,Dwelling Uses,2020,Grandview-Woodland
11,48,43844,48,100000,1,3,Office Uses,2020,Downtown
12,49,43869,70,53000,1,3,Service Uses,2020,Kensington-Cedar Cottage
12,49,43858,58,1296500,1,3,Office Uses,2020,Downtown
12,49,43820,20,10000,1,3,Office Uses,2019,Fairview
12,49,43865,65,258674,1,3,Retail Uses,2020,West End
12,49,43841,40,15000,1,3,Retail Uses,2020,Downtown
12,49,43813,12,50000,1,3,"Dwelling Uses,Service Uses",2019,Kitsilano
12,49,43857,56,10000,1,4,Dwelling Uses,2020,Arbutus Ridge
12,49,43871,69,70000,1,4,Dwelling Uses,2020,Shaughnessy
12,49,43869,67,35000,1,3,Institutional Uses,2020,Strathcona
12,49,43857,55,75000,1,4,Dwelling Uses,2020,Fairview
12,49,43845,42,60000,1,4,Dwelling Uses,2020,West End
12,49,43866,63,85000,1,4,Dwelling Uses,2020,Grandview-Woodland
12,49,43859,56,400000,1,3,Office Uses,2020,Downtown
12,50,43849,43,5000,1,3,Cultural/Recreational Uses,2020,Kerrisdale
12,50,43836,30,15760,1,4,Dwelling Uses,2020,Grandview-Woodland
12,50,43855,49,162000,1,3,Office Uses,2020,Fairview
12,50,43871,65,300000,1,3,Service Uses,2020,Strathcona
12,50,43841,33,550000,1,3,Service Uses,2020,Downtown
12,50,43859,50,532500,1,3,Office Uses,2020,Downtown
12,50,43835,26,85000,1,4,Dwelling Uses,2020,Downtown
12,50,43852,43,7500,1,3,Institutional Uses,2020,Strathcona
12,50,44031,222,224955,2,2,Dwelling Uses,2020,Killarney
12,50,43871,61,30000,1,3,Service Uses,2020,Marpole
12,50,43855,45,0,1,4,Dwelling Uses,2020,Killarney
12,50,43866,56,52341.78,1,4,Dwelling Uses,2020,Renfrew-Collingwood
12,50,43855,45,0,1,4,Dwelling Uses,2020,Killarney
12,51,44006,193,230750,2,1,Dwelling Uses,2020,Killarney
12,51,43831,18,30000,1,4,Dwelling Uses,2020,West End
12,51,43851,38,70000,1,3,Retail Uses,2020,Kitsilano
12,51,43838,24,49500,1,4,Dwelling Uses,2020,Kitsilano
12,51,43928,113,198500,2,2,Dwelling Uses,2020,Hastings-Sunrise
12,51,44010,195,854000,2,1,Dwelling Uses,2020,Renfrew-Collingwood
12,51,44095,279,1099000,2,1,Dwelling Uses,2020,Shaughnessy
4,18,42848,362,769000,2,1,Dwelling Uses,2017,Mount Pleasant
10,41,42946,666,1073000,2,1,Dwelling Uses,2017,Kerrisdale
1,2,42912,538,1077250,2,1,Dwelling Uses,2017,West Point Grey
12,52,43078,721,890500,2,1,Dwelling Uses,2017,Kerrisdale
3,10,42827,398,830475,2,1,Dwelling Uses,2017,Renfrew-Collingwood
2,9,42756,334,558250,2,1,Dwelling Uses,2017,Hastings-Sunrise
12,49,42865,526,215750,2,2,Dwelling Uses,2017,Riley Park
2,7,42830,422,570750,2,1,Dwelling Uses,2017,Renfrew-Collingwood
3,14,42807,350,690000,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
3,14,42807,350,155560,2,2,Dwelling Uses,2017,Kensington-Cedar Cottage
5,21,43005,498,161500,2,2,Dwelling Uses,2017,Victoria-Fraserview
3,13,42763,315,186250,2,2,Dwelling Uses,2017,Marpole
3,13,42890,442,770500,2,1,Dwelling Uses,2017,Dunbar-Southlands
3,14,42746,288,1167000,2,1,Dwelling Uses,2017,Oakridge
4,16,43039,568,1200000,2,1,Dwelling Uses,2017,South Cambie
4,16,43047,576,224000,2,2,Dwelling Uses,2017,South Cambie
3,10,42942,513,163400,2,2,Dwelling Uses,2017,Riley Park
4,14,42749,290,169450,2,2,Dwelling Uses,2017,Hastings-Sunrise
5,20,42877,378,905500,2,1,Dwelling Uses,2017,Marpole
5,20,42927,427,1185000,2,1,Dwelling Uses,2017,Kerrisdale
3,12,42949,505,704435,2,1,Dwelling Uses,2017,Kitsilano
4,17,42781,305,705250,2,1,Dwelling Uses,2017,Hastings-Sunrise
4,18,42841,356,161200,2,2,Dwelling Uses,2017,Sunset
4,16,42778,307,639960,2,1,Dwelling Uses,2017,Sunset
5,19,42772,279,147750,2,2,Dwelling Uses,2017,Riley Park
5,19,42884,390,875500,2,1,Dwelling Uses,2017,Hastings-Sunrise
5,19,42884,390,225000,2,2,Dwelling Uses,2017,Hastings-Sunrise
10,45,42868,196,756253,2,1,Dwelling Uses,2017,Dunbar-Southlands
11,45,42910,237,632000,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
11,45,42765,92,90000,1,3,Service Uses,2017,Hastings-Sunrise
11,45,42907,234,155750,2,1,Dwelling Uses,2017,Oakridge
11,45,42757,84,50000,1,3,Office Uses,2017,Fairview
11,45,42786,112,450000,1,4,Dwelling Uses,2017,West Point Grey
11,45,42997,322,818820,2,1,Dwelling Uses,2017,Dunbar-Southlands
11,46,42739,59,928373,1,3,Office Uses,2017,Downtown
11,46,43199,519,224395,2,1,Dwelling Uses,2018,Kitsilano
11,46,42850,170,950000,2,1,Dwelling Uses,2017,Dunbar-Southlands
11,46,42941,259,141500,2,2,Dwelling Uses,2017,Hastings-Sunrise
11,46,43088,406,978750,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
11,46,42764,82,200000,1,4,Dwelling Uses,2017,Kitsilano
11,47,42913,227,692500,2,1,Dwelling Uses,2017,Sunset
11,47,42854,168,160500,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
11,47,42976,289,814890,2,1,Dwelling Uses,2017,Killarney
11,47,42847,159,148445,2,2,Dwelling Uses,2017,Renfrew-Collingwood
11,47,43067,379,150000,2,2,Dwelling Uses,2017,Renfrew-Collingwood
11,47,42752,63,65000,1,3,Retail Uses,2017,Grandview-Woodland
11,47,42784,94,100000,1,3,Institutional Uses,2017,Victoria-Fraserview
11,47,42744,54,15000,1,4,Dwelling Uses,2017,Kitsilano
11,47,42995,305,651700,2,1,Dwelling Uses,2017,Renfrew-Collingwood
11,47,42865,175,161250,2,2,Dwelling Uses,2017,Sunset
11,48,42890,197,500000,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
11,48,43345,652,225000,2,2,Dwelling Uses,2018,Shaughnessy
11,48,42738,44,3200,1,4,Dwelling Uses,2017,Renfrew-Collingwood
11,48,42746,52,5000,1,4,Dwelling Uses,2017,Renfrew-Collingwood
11,48,42759,64,25000,1,4,Dwelling Uses,2017,Kensington-Cedar Cottage
11,48,42781,85,144875,2,2,Dwelling Uses,2017,Riley Park
11,49,42760,60,95000,1,3,Office Uses,2017,Sunset
11,49,42774,74,45000,1,4,Dwelling Uses,2017,Kensington-Cedar Cottage
11,49,42743,43,5000,1,4,Dwelling Uses,2017,Oakridge
11,49,42934,233,608060,2,1,Dwelling Uses,2017,Renfrew-Collingwood
11,49,42848,147,182500,2,1,Dwelling Uses,2017,Hastings-Sunrise
11,49,42968,267,161000,2,1,Dwelling Uses,2017,Hastings-Sunrise
11,49,42984,283,632750,2,1,Dwelling Uses,2017,Renfrew-Collingwood
11,49,42744,42,10000,1,3,Office Uses,2017,Fairview
11,49,42893,191,159750,2,2,Dwelling Uses,2017,Hastings-Sunrise
11,49,42987,285,147795,2,2,Dwelling Uses,2017,Kensington-Cedar Cottage
11,49,42752,50,910000,1,3,Office Uses,2017,Downtown
11,49,42753,51,49000,1,4,Dwelling Uses,2017,West Point Grey
12,49,42766,62,25750,1,4,Dwelling Uses,2017,Kitsilano
12,49,42751,47,150000,1,3,Retail Uses,2017,Downtown
12,49,42981,277,158477.5,2,1,Dwelling Uses,2017,Renfrew-Collingwood
12,50,42977,270,760000,2,1,Dwelling Uses,2017,Kensington-Cedar Cottage
12,50,42749,40,100000,1,3,Utility and Communication Uses,2017,Riley Park
12,50,42746,37,17000,1,4,Dwelling Uses,2017,Downtown
12,50,42751,42,50000,1,4,Dwelling Uses,2017,Fairview
12,50,42771,62,105000,1,3,Office Uses,2017,Downtown
12,50,42766,55,25000,1,4,Dwelling Uses,2017,Riley Park
12,50,43024,313,1284750,2,1,Dwelling Uses,2017,Oakridge
12,50,42800,89,30000,1,4,Dwelling Uses,2017,Kitsilano
12,51,42756,42,29550,1,4,Dwelling Uses,2017,West End
12,51,42843,129,702750,2,1,Dwelling Uses,2017,Hastings-Sunrise
12,51,42742,28,130000,1,3,Retail Uses,2017,Downtown
12,51,42766,52,50000,1,3,Office Uses,2017,Sunset
12,51,42742,27,60000,1,4,Dwelling Uses,2017,Hastings-Sunrise
12,51,42765,49,4000,1,3,Office Uses,2017,Downtown
12,51,42920,204,914000,2,1,Dwelling Uses,2017,Riley Park
12,51,43024,308,160160,2,1,Dwelling Uses,2017,Hastings-Sunrise
12,51,42757,41,200000,1,3,Service Uses,2017,Mount Pleasant
12,51,45292,15,80000,1,3,Office Uses,2024,Kitsilano
12,51,45314,37,41000,1,3,Office Uses,2024,Downtown
12,51,45314,37,569200,1,3,Office Uses,2024,Downtown
12,51,45320,40,200000,1,3,Office Uses,2024,Downtown
12,51,45376,96,0,1,4,Dwelling Uses,2024,Oakridge
12,51,45377,97,703675,2,1,Dwelling Uses,2024,Kensington-Cedar Cottage
12,51,45336,56,300000,2,2,Dwelling Uses,2024,Kensington-Cedar Cottage
1,1,45299,8,20000,1,4,Dwelling Uses,2024,Grandview-Woodland
1,1,45293,2,10000,1,3,Service Uses,2024,Downtown
1,1,45294,2,18700,1,4,Dwelling Uses,2024,Kitsilano
1,2,45299,2,30000,1,4,Dwelling Uses,2024,West End
1,2,45363,64,235000,1,3,Retail Uses,2024,Downtown
1,2,45349,50,100000,1,3,Parking Uses,2024,Downtown
1,2,45320,21,250000,1,3,Office Uses,2024,Downtown
1,2,45350,49,59710,1,4,Dwelling Uses,2024,Kitsilano
1,2,45313,12,3500,1,3,Office Uses,2024,Downtown
1,3,45336,31,300000,2,2,Dwelling Uses,2024,Sunset
1,3,45311,5,18000,1,4,Dwelling Uses,2024,Downtown
1,3,45313,6,200000,1,4,Dwelling Uses,2024,Downtown
1,3,45350,43,3300000,1,3,Office Uses,2024,Downtown
1,3,45315,8,45000,1,4,Dwelling Uses,2024,Mount Pleasant
1,3,45314,6,500000,1,3,Office Uses,2024,Strathcona
1,4,45353,40,162000,1,3,Office Uses,2024,Fairview
1,4,45375,62,250000,2,2,Dwelling Uses,2024,Kitsilano
1,4,45370,57,248000,1,4,Dwelling Uses,2024,Kensington-Cedar Cottage
1,4,45334,20,200000,1,3,Retail Uses,2024,Downtown
1,4,45346,31,75000,1,3,Office Uses,2024,Downtown
1,5,45368,50,90000,1,3,Manufacturing Uses,2024,Mount Pleasant
1,5,45369,51,210000,1,4,Dwelling Uses,2024,Kensington-Cedar Cottage
1,5,45333,14,100000,1,4,Dwelling Uses,2024,Downtown
1,5,45322,3,40000,1,4,Dwelling Uses,2024,Oakridge
1,5,45325,5,23300,1,4,Dwelling Uses,2024,West Point Grey
2,5,45367,46,460000,1,3,Institutional Uses,2024,Downtown
2,5,45362,41,350000,2,2,Dwelling Uses,2024,Sunset
2,5,45334,12,61640,1,3,"Agricultural Uses,Dwelling Uses",2024,Dunbar-Southlands
2,6,45361,36,10000,1,4,Dwelling Uses,2024,Hastings-Sunrise
2,6,45341,16,60000,1,3,Office Uses,2024,Downtown
2,6,45362,36,143000,1,4,Dwelling Uses,2024,Kitsilano
2,6,45360,34,1200000,1,3,Service Uses,2024,West End
2,6,45363,35,110000,1,3,Service Uses,2024,Downtown
2,7,45341,9,5000,1,3,Office Uses,2024,Kitsilano
2,7,45355,22,10000,1,3,Retail Uses,2024,Downtown
2,7,45343,8,225000,1,3,Office Uses,2024,Downtown
2,7,45367,32,150000,1,3,"Office Uses,Retail Uses",2024,Kensington-Cedar Cottage
2,7,45353,18,50000,1,3,Retail Uses,2024,Fairview
2,8,45347,6,30000,1,3,Office Uses,2024,Downtown
2,9,45367,21,65000,1,3,Office Uses,2024,Downtown
2,9,45350,4,90000,1,4,Dwelling Uses,2024,Dunbar-Southlands
2,9,45354,6,85000,1,4,Dwelling Uses,2024,Downtown
3,9,45356,6,750000,1,3,Office Uses,2024,Downtown
3,9,45357,7,20000,1,3,Cultural/Recreational Uses,2024,West Point Grey
3,9,45364,14,2000000,1,3,Service Uses,2024,Downtown
3,10,45357,3,7000,1,4,Dwelling Uses,2024,Grandview-Woodland
3,10,45370,16,85000,1,3,Office Uses,2024,Downtown
3,10,45360,5,23300,1,4,Dwelling Uses,2024,Grandview-Woodland
3,10,45376,21,4000,1,4,Dwelling Uses,2024,Marpole
3,10,45369,13,240000,1,4,Dwelling Uses,2024,Fairview
3,10,45374,17,150000,1,3,Office Uses,2024,Downtown
3,11,45367,5,19131,1,4,Dwelling Uses,2024,Kitsilano
3,11,45369,6,10000,1,4,Dwelling Uses,2024,West End
3,12,45377,8,24300,1,4,Dwelling Uses,2024,Kitsilano
3,12,45376,5,30000,1,3,Office Uses,2024,West End
12,51,43884,68,94200,1,3,Office Uses,2020,Downtown
12,51,43845,29,30000,1,3,Service Uses,2020,Downtown
12,51,44040,223,207750,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
12,51,43899,82,168700,1,4,Dwelling Uses,2020,South Cambie
12,51,43956,139,137000,2,2,Dwelling Uses,2020,Renfrew-Collingwood
12,52,43943,123,166117.5,2,2,Dwelling Uses,2020,Victoria-Fraserview
12,52,43848,28,107658,1,3,Office Uses,2020,Downtown
12,52,43870,50,42000,1,3,Office Uses,2020,Downtown
12,52,43863,42,40000,1,4,Dwelling Uses,2020,South Cambie
1,1,43933,103,75000,1,3,"Office Uses,Retail Uses",2020,Victoria-Fraserview
1,2,43996,161,30000,1,4,Dwelling Uses,2020,Strathcona
1,2,43957,121,158250,2,2,Dwelling Uses,2020,Victoria-Fraserview
1,2,43871,34,10000,1,3,"Dwelling Uses,Institutional Uses",2020,Strathcona
1,2,43838,1,130000,1,3,Cultural/Recreational Uses,2020,West Point Grey
1,2,43855,17,50000,1,3,Cultural/Recreational Uses,2020,Riley Park
1,2,43869,31,160000,1,3,Office Uses,2020,West End
1,2,44027,189,1055645,2,1,Dwelling Uses,2020,West Point Grey
1,3,43869,28,2000,1,4,Dwelling Uses,2020,West End
1,3,43873,31,5000,1,4,Dwelling Uses,2020,Renfrew-Collingwood
1,3,43885,43,45000,1,3,Retail Uses,2020,Downtown
1,3,43914,71,200000,1,3,Office Uses,2020,Fairview
1,3,43866,22,30000,1,4,Dwelling Uses,2020,West End
1,3,43865,20,10000,1,3,Retail Uses,2020,Strathcona
1,3,43974,129,24500,1,3,Mural,2020,Downtown
1,4,43880,32,50000,1,3,Office Uses,2020,Downtown
1,4,44278,429,249305,2,2,Dwelling Uses,2021,Kerrisdale
1,4,43893,44,15000,1,3,Office Uses,2020,Downtown
1,4,44013,163,409250,2,1,Dwelling Uses,2020,Hastings-Sunrise
1,4,43992,142,670725,2,1,Dwelling Uses,2020,West Point Grey
1,4,43926,76,48000,1,4,Dwelling Uses,2020,Killarney
1,4,44185,335,198938,2,1,Dwelling Uses,2020,Sunset
1,4,44145,295,200000,2,2,Dwelling Uses,2020,Sunset
1,4,43879,28,40000,1,3,Office Uses,2020,Fairview
1,4,43911,59,80000,1,3,Service Uses,2020,Fairview
1,4,43869,17,50000,1,4,Dwelling Uses,2020,Fairview
1,5,43872,17,2966,1,3,Retail Uses,2020,Downtown
1,5,44005,150,154020,2,2,Dwelling Uses,2020,Marpole
1,5,44061,206,658500,2,1,Dwelling Uses,2020,Kensington-Cedar Cottage
1,5,44174,319,300000,1,3,Office Uses,2020,Kitsilano
1,5,43893,38,260130,1,3,Office Uses,2020,Downtown
1,5,43915,58,75000,1,3,Manufacturing Uses,2020,Strathcona
1,5,43897,39,70000,1,4,Dwelling Uses,2020,Arbutus Ridge
1,5,43922,64,70000,1,4,Dwelling Uses,2020,Sunset
1,5,44009,151,942250,2,1,Dwelling Uses,2020,Riley Park
1,5,43892,33,410000,1,3,Cultural/Recreational Uses,2020,Renfrew-Collingwood
1,5,43879,20,25000,1,3,Office Uses,2020,Mount Pleasant
1,5,43887,28,8200,1,4,Dwelling Uses,2020,Kitsilano
1,5,43870,11,6000,1,3,Service Uses,2020,Downtown
2,6,44069,207,885127.5,2,1,Dwelling Uses,2020,Hastings-Sunrise
2,6,43991,129,1002000,2,1,Dwelling Uses,2020,Killarney
2,6,43892,30,388980,1,4,Dwelling Uses,2020,West Point Grey
2,6,43900,38,30000,1,3,Office Uses,2020,Downtown
2,6,43901,38,90000,1,3,Office Uses,2020,Fairview
2,6,44033,169,649500,2,1,Dwelling Uses,2020,Kitsilano
2,6,44026,162,776438,2,1,Dwelling Uses,2020,Renfrew-Collingwood
2,6,43919,55,15000,1,3,Office Uses,2020,Downtown
2,6,43885,20,6000,1,3,Retail Uses,2020,Downtown
2,6,44019,153,119000,1,4,Dwelling Uses,2020,Killarney
2,7,43925,56,25000,1,4,Dwelling Uses,2020,Strathcona
2,7,43901,32,240000,1,3,Office Uses,2020,Downtown
2,7,44149,279,161750,2,1,Dwelling Uses,2020,Victoria-Fraserview
2,7,43891,21,65000,1,4,Dwelling Uses,2020,Kitsilano
2,7,43891,19,1500,1,4,Dwelling Uses,2020,Mount Pleasant
2,7,43891,19,2000,1,4,Dwelling Uses,2020,Downtown
2,7,43943,70,28000,1,3,Service Uses,2020,Strathcona
2,7,43893,20,30000,1,4,Dwelling Uses,2020,Killarney
2,7,44111,238,807250,2,1,Dwelling Uses,2020,Riley Park
2,7,44075,202,142440,2,2,Dwelling Uses,2020,Hastings-Sunrise
2,8,43935,58,5000,1,4,Dwelling Uses,2020,Riley Park
2,8,43914,37,750000,1,3,"Manufacturing Uses,Wholesale Uses",2020,Mount Pleasant
2,8,44107,230,565500,2,1,Dwelling Uses,2020,Victoria-Fraserview
2,8,43900,23,138000,1,3,Office Uses,2020,Mount Pleasant
2,8,43904,26,225000,1,3,Institutional Uses,2020,Oakridge
2,8,44341,463,850750,2,1,Dwelling Uses,2021,Hastings-Sunrise
2,8,43920,42,6725,1,4,Dwelling Uses,2020,Hastings-Sunrise
2,8,44005,127,585955,2,1,Dwelling Uses,2020,Renfrew-Collingwood
2,8,44339,461,637250,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
2,8,43935,56,16000,1,4,Dwelling Uses,2020,Kitsilano
2,9,43933,50,75000,1,3,Office Uses,2020,Downtown
2,9,43920,36,489700,1,3,Office Uses,2020,Kensington-Cedar Cottage
2,9,43920,35,75000,1,4,Dwelling Uses,2020,Fairview
2,9,43947,62,6000,1,3,Service Uses,2020,Renfrew-Collingwood
2,9,43984,98,4000,1,4,Dwelling Uses,2020,Renfrew-Collingwood
2,9,44174,288,70000,1,3,Retail Uses,2020,Downtown
2,9,43922,36,100000,1,3,Office Uses,2020,Mount Pleasant
2,9,43927,40,85000,1,3,Retail Uses,2020,Downtown
3,10,44082,192,171835,2,1,Dwelling Uses,2020,Killarney
3,10,44074,183,225000,2,2,Dwelling Uses,2020,Killarney
3,10,43961,69,70000,1,3,Office Uses,2020,Downtown
3,10,43908,15,70000,1,4,Dwelling Uses,2020,West End
3,10,43926,33,7500,1,4,Dwelling Uses,2020,West Point Grey
3,10,44058,165,658815,2,1,Dwelling Uses,2020,West Point Grey
3,10,43984,91,182250,2,2,Dwelling Uses,2020,Sunset
3,10,44236,343,731427.5,2,1,Dwelling Uses,2021,Renfrew-Collingwood
12,51,44341,164,502750,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
12,52,44221,35,1050000,1,3,Institutional Uses,2021,Marpole
12,52,44500,314,702000,2,1,Dwelling Uses,2021,West Point Grey
12,52,44500,314,161000,2,1,Dwelling Uses,2021,West Point Grey
12,52,44255,69,725000,1,3,Office Uses,2021,Downtown
12,52,44206,19,15000,1,3,Retail Uses,2021,Downtown
12,52,44226,39,35000,1,4,Dwelling Uses,2021,Downtown
1,2,44250,52,102420,1,3,Retail Uses,2021,Renfrew-Collingwood
1,2,44233,34,200000,1,3,Office Uses,2021,West End
1,2,44508,309,925250,2,1,Dwelling Uses,2021,Sunset
1,2,44262,63,250000,1,4,Dwelling Uses,2021,Hastings-Sunrise
1,2,44270,71,271000,2,2,Dwelling Uses,2021,Sunset
1,2,44214,14,17000,1,3,Service Uses,2021,West Point Grey
1,2,44261,61,4800,1,3,Service Uses,2021,Strathcona
1,2,44261,60,3800,1,3,Cultural/Recreational Uses,2021,Strathcona
1,2,44261,60,3600,1,3,Service Uses,2021,Strathcona
1,2,44321,120,19000,1,4,Dwelling Uses,2021,Hastings-Sunrise
1,2,44401,200,663775,2,1,Dwelling Uses,2021,West Point Grey
1,2,44391,190,1013750,2,1,Dwelling Uses,2021,Killarney
1,2,44401,200,663750,2,1,Dwelling Uses,2021,West Point Grey
1,2,44382,181,13000,1,4,Dwelling Uses,2021,Riley Park
1,2,44276,74,50000,1,4,Dwelling Uses,2021,West End
1,2,44300,98,200000,1,3,Service Uses,2021,West End
1,2,44297,95,175000,2,2,Dwelling Uses,2021,Sunset
1,2,44352,150,753550,2,1,Dwelling Uses,2021,Dunbar-Southlands
1,3,44325,120,208750,2,1,Dwelling Uses,2021,Hastings-Sunrise
1,3,44397,192,444802.5,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
1,3,44296,91,100000,1,3,Institutional Uses,2021,West End
1,3,44243,37,55000,1,4,Dwelling Uses,2021,West End
1,3,44261,55,4800,1,3,"Cultural/Recreational Uses,Dwelling Uses",2021,Strathcona
1,3,44235,28,300000,1,4,Dwelling Uses,2021,Fairview
1,3,44344,136,721755,2,1,Dwelling Uses,2021,Victoria-Fraserview
1,3,44236,27,49800,1,4,Dwelling Uses,2021,Riley Park
1,4,44271,59,900000,1,3,Institutional Uses,2021,Victoria-Fraserview
1,4,44249,35,80000,1,4,Dwelling Uses,2021,Riley Park
1,4,44257,43,152000,1,3,"Office Uses,Service Uses",2021,Marpole
1,4,44276,61,150000,1,3,Retail Uses,2021,West End
1,4,44410,194,625250,2,1,Dwelling Uses,2021,Sunset
1,4,44410,194,145623.49,2,1,Dwelling Uses,2021,Sunset
1,4,44355,139,1638250,2,1,Dwelling Uses,2021,Shaughnessy
1,5,44261,40,17850,1,3,Institutional Uses,2021,South Cambie
1,5,44263,42,45000,1,3,Office Uses,2021,Downtown
1,5,44446,224,703832.5,2,1,Dwelling Uses,2021,South Cambie
1,5,44292,70,18000,1,3,Office Uses,2021,Fairview
1,5,44303,80,7500,1,4,Dwelling Uses,2021,Sunset
2,6,44278,52,2800,1,3,"Dwelling Uses,Retail Uses",2021,Strathcona
1,5,44319,96,249000,2,2,Dwelling Uses,2021,Renfrew-Collingwood
1,5,44242,19,2500000,1,3,Office Uses,2021,Downtown
2,6,44291,64,20000,1,3,Retail Uses,2021,Kitsilano
2,6,44251,24,500000,1,4,Dwelling Uses,2021,West End
2,6,44258,31,14000,1,4,Dwelling Uses,2021,Kitsilano
2,6,44255,27,100000,1,3,Office Uses,2021,Downtown
2,6,44318,90,100000,1,4,Dwelling Uses,2021,Grandview-Woodland
2,6,44292,64,26565,1,3,Service Uses,2021,Fairview
2,6,44307,78,80000,1,3,Retail Uses,2021,Kitsilano
2,6,44390,161,622750,2,1,Dwelling Uses,2021,Hastings-Sunrise
2,6,44261,31,70000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
2,6,44484,254,15000,1,4,Dwelling Uses,2021,Arbutus Ridge
2,7,44264,31,25000,1,3,Office Uses,2021,Mount Pleasant
2,7,44263,30,50000,1,3,Office Uses,2021,Marpole
2,7,44698,464,1035500,2,1,Dwelling Uses,2022,Renfrew-Collingwood
2,7,44310,74,480000,1,4,Dwelling Uses,2021,West End
2,7,44291,55,300000,1,3,Office Uses,2021,Fairview
2,7,44439,202,984500,2,1,Dwelling Uses,2021,Killarney
2,7,44269,32,30000,1,4,Dwelling Uses,2021,West End
2,8,44329,87,225000,2,2,Dwelling Uses,2021,Victoria-Fraserview
2,8,44298,56,500000,1,3,Office Uses,2021,Downtown
2,8,44396,154,199917.5,2,2,Dwelling Uses,2021,Kensington-Cedar Cottage
2,8,44395,153,687525,2,1,Dwelling Uses,2021,Riley Park
2,8,44256,13,75000,1,4,Dwelling Uses,2021,Killarney
2,9,44275,28,19000,1,4,Dwelling Uses,2021,Downtown
2,9,44292,45,12000,1,3,Office Uses,2021,Downtown
2,9,44268,20,60000,1,4,Dwelling Uses,2021,Downtown
2,9,44306,57,25000,1,4,Dwelling Uses,2021,Kitsilano
2,9,44270,21,7000,1,4,Dwelling Uses,2021,Downtown
2,9,44444,195,190250,2,2,Dwelling Uses,2021,Renfrew-Collingwood
3,10,44319,65,14490,1,4,Dwelling Uses,2021,Fairview
3,10,44307,53,68000,1,4,Dwelling Uses,2021,Hastings-Sunrise
3,10,44339,85,30000,1,3,Office Uses,2021,Shaughnessy
3,10,44318,63,7500,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
3,10,44445,189,996250,2,1,Dwelling Uses,2021,
3,10,44299,42,20000,1,4,Dwelling Uses,2021,Dunbar-Southlands
3,11,44446,185,1325750,2,1,Dwelling Uses,2021,Hastings-Sunrise
3,11,44410,149,143500,2,1,Dwelling Uses,2021,Sunset
3,11,44502,241,771000,2,1,Dwelling Uses,2021,Mount Pleasant
3,11,44339,78,60000,1,3,Retail Uses,2021,Downtown
3,11,44314,52,71000,1,4,Dwelling Uses,2021,Dunbar-Southlands
3,11,44326,64,40000,1,3,Service Uses,2021,Kerrisdale
3,11,44363,101,1133400,2,1,Dwelling Uses,2021,Kitsilano
3,11,44312,49,40000,1,3,"Office Uses,Retail Uses",2021,Riley Park
3,11,44328,65,50000,1,4,Dwelling Uses,2021,Mount Pleasant
3,11,44311,46,15000,1,4,Dwelling Uses,2021,Kitsilano
6,26,44635,269,160750,2,1,Dwelling Uses,2022,Dunbar-Southlands
6,26,44570,204,863750,2,1,Dwelling Uses,2022,Marpole
6,26,44614,247,172500,2,2,Dwelling Uses,2022,Killarney
6,26,44516,147,225000,2,1,Dwelling Uses,2021,Victoria-Fraserview
6,26,44608,239,223000,2,1,Dwelling Uses,2022,Victoria-Fraserview
6,26,44629,259,940000,2,1,Dwelling Uses,2022,
6,26,44594,224,198462.5,2,2,Dwelling Uses,2022,Sunset
